Survey,Date,Reef,Method,Drop/Transect,Depth,Habitat,Species,MaxN,T_ID,Soak time
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Dascyllus trimaculatus,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Chromis xanthochira,5,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Oxycheilinus unifasciatus,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Chromis amboinensis,5,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Dascyllus trimaculatus,6,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Chaetodon unimaculatus,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Bodianus loxozonus,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Genicanthus watanabei,4,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Chaetodon mertensii,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Chaetodon mertensii,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Chaetodon melannotus,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Pseudanthias pleurotaenia,6,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Dascyllus trimaculatus,3,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Chromis xanthochira,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Chromis xanthochira,11,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Chromis xanthochira,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Genicanthus melanospilos,4,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Centropyge heraldi,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Acanthurus pyroferus,3,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Hemitaurichthys polylepis,8,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Parupeneus multifasciatus,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Parupeneus multifasciatus,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Acanthurus pyroferus,2,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Pseudanthias pleurotaenia,5,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Acanthurus pyroferus,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Forcipiger flavissimus,2,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Oxycheilinus unifasciatus,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Ctenochaetus striatus,4,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Ctenochaetus striatus,3,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Forcipiger flavissimus,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Acanthurus thompsoni,4,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Lutjanus kasmira,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Forcipiger flavissimus,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Sufflamen bursa,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Parupeneus multifasciatus,5,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Acanthurus pyroferus,2,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Scarus longipinnis,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Scarus schlegeli,2,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Scarus longipinnis,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Acanthurus olivaceus,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Scarus frenatus,4,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Cantherhines dumerilii,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Heniochus acuminatus,2,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Lutjanus kasmira,23,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Pterocaesio tile,13,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Naso lituratus,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Lutjanus monostigma,2,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Caranx melampygus,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Gymnocranius euanus,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Naso brevirostris,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Naso vlamingii,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Lutjanus bohar,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Caranx melampygus,5,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Plectropomus leopardus,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Plectropomus laevis,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Parupeneus multifasciatus,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Chromis sp,13,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Pomacentrus sp,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Ctenochaetus sp,7,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Myripristis sp,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Acanthurus sp,1,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Halichoeres sp,4,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Myripristis sp,5,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T7,40.5,passage,Scarus sp,4,Feb_21_44242_Herald_ROV_Dive_1_T7,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.5,passage,Ctenochaetus sp,4,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Labroides dimidiatus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Chromis amboinensis,8,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Labroides dimidiatus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Acanthurus pyroferus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Dascyllus trimaculatus,3,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Dascyllus trimaculatus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Forcipiger flavissimus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Genicanthus melanospilos,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Chromis xanthochira,4,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Dascyllus trimaculatus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Pseudanthias squamipinnis,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Forcipiger flavissimus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Chaetodon mertensii,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Centropyge flavissima,2,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Chromis xanthochira,3,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Genicanthus melanospilos,3,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Hemitaurichthys polylepis,5,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Chromis xanthochira,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Acanthurus thompsoni,7,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Pygoplites diacanthus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Parupeneus crassilabris,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Acanthurus pyroferus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Hemitaurichthys polylepis,5,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Forcipiger flavissimus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Pterocaesio tile,22,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Ctenochaetus striatus,3,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Zebrasoma scopas,3,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Acanthurus pyroferus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Chaetodon flavirostris,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Acanthurus pyroferus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Acanthurus thompsoni,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Acanthurus pyroferus,3,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Parupeneus multifasciatus,4,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Bodianus loxozonus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Zanclus cornutus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Bodianus loxozonus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Monotaxis grandoculis,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Bodianus loxozonus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Chlorurus sordidus,4,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Acanthurus blochii,5,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Acanthurus pyroferus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Monotaxis grandoculis,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Scarus niger,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Acanthurus dussumieri,2,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Sargocentron spiniferum,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Plectropomus leopardus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Chromis iomelas,16,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Parupeneus multifasciatus,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Chromis iomelas,8,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Ctenochaetus sp,2,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Ctenochaetus sp,6,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Myripristis sp,6,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Chromis sp,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Ctenochaetus sp,6,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Myripristis sp,3,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Scarus sp,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Anampses sp,3,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Thalassoma sp,1,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T8,40.4,passage,Myripristis sp,4,Feb_21_44242_Herald_ROV_Dive_1_T8,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,40.4,passage,Scarus sp,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Chromis xanthochira,3,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Genicanthus watanabei,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Centropyge heraldi,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Hemitaurichthys polylepis,6,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Gnathodentex aureolineatus,8,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Oxycheilinus unifasciatus,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Acanthurus thompsoni,12,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Acanthurus olivaceus,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Sargocentron spiniferum,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Acanthurus thompsoni,4,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Parupeneus crassilabris,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Acanthurus pyroferus,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Parupeneus multifasciatus,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Ctenochaetus striatus,3,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Ctenochaetus striatus,2,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Sufflamen bursa,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Acanthurus olivaceus,2,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Acanthurus thompsoni,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Oxycheilinus unifasciatus,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Pterocaesio tile,12,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Naso lituratus,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Monotaxis grandoculis,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Parupeneus multifasciatus,4,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Scarus longipinnis,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Zebrasoma velifer,2,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Naso caesius,2,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Scarus oviceps,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Acanthurus dussumieri,9,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Scarus longipinnis,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Balistoides conspicillum,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Naso lituratus,2,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Lutjanus bohar,2,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Lutjanus bohar,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Plectropomus leopardus,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Caranx ignobilis,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Acanthurus pyroferus,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Chromis iomelas,11,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Ctenochaetus sp,3,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T9,37.1,passage,Halichoeres sp,1,Feb_21_44242_Herald_ROV_Dive_1_T9,0:03:20
Feb_21,15/2/2021,Herald,ROV,Dive_1_T1,37.1,passage,Scarus sp,4,Feb_21_44242_Herald_ROV_Dive_1_T1,0:03:20
Feb_21,16/2/2021,Flinders,ROV,Dive_1_T1,35.6,outer_reef,Zebrasoma scopas,1,Feb_21_44243_Flinders_ROV_Dive_1_T1,0:03:20
Feb_21,16/2/2021,Flinders,ROV,Dive_1_T1,35.6,outer_reef,Hemitaurichthys polylepis,1,Feb_21_44243_Flinders_ROV_Dive_1_T1,0:03:20
Feb_21,16/2/2021,Flinders,ROV,Dive_1_T1,35.6,outer_reef,Centropyge heraldi,1,Feb_21_44243_Flinders_ROV_Dive_1_T1,0:03:20
Feb_21,16/2/2021,Flinders,ROV,Dive_1_T1,35.6,outer_reef,Amblyglyphidodon leucogaster,1,Feb_21_44243_Flinders_ROV_Dive_1_T1,0:03:20
